序号,有效不等式选择,求解选择,random_seed,gap,scale_phase,scale_stage,size_signature,客户数,服务数,产品数,服务团队数,base_num_vars,base_num_constrs,root_num_constrs,服务时间,服务价格,服务成本,利润,利润均值,利润标准差,利润上四分位,利润下四分位,服务时间下界,服务价格下界,服务成本下界,服务时间梯度,服务价格梯度,服务成本梯度,客户效用值,客户效用值下界,客户效用值梯度,库存,库存梯度,库存下界,产品服务对应关系矩阵,产品服务对应关系,产品服务对应关系下界,产品服务对应关系上界,产品服务对应关系均值,产品服务对应关系标准差,产品服务对应关系上四分位,客户权重,客户权重gap,客户权重均值,客户权重标准差,客户权重上四分位,服务时间窗Early,服务时间窗Early下界,服务时间窗Early上界,服务时间窗Late,服务时间窗Late下界,服务时间窗Late上界,服务时间窗Early均值,服务时间窗Late均值,服务时间窗Early标准差,服务时间窗Late标准差,服务时间窗Early上四分位,服务时间窗Late上四分位,转移时间矩阵,转移时间矩阵下界,转移时间矩阵上界,转移时间矩阵均值,转移时间矩阵标准差,转移时间矩阵上四分位,工作时长,固定成本,可变成本,可变成本下界,可变成本上界,可变成本均值,可变成本标准差,可变成本上四分位,cut3百分比,总性价比,总任务开始时间和,总利润,函数目标值,求解时间
6,"(0, 0, 0, 1, 1, 0)",1,9600,0,baseline_300,S1,I6_M4_N4_K4,6,4,4,4,356,394,394,[ 1  6 11 16],[12 22 32 42],[ 2  8 14 20],[10 14 18 22],16.0,4.47213595499958,19.0,13.0,1,12,2,5,10,6,"[[ 9. 10. 11. 12.]
 [ 9. 10. 11. 12.]
 [ 9. 10. 11. 12.]
 [ 9. 10. 11. 12.]
 [ 9. 10. 11. 12.]
 [ 9. 10. 11. 12.]]",9,1,[62 49 36 23],13,10,"[array([1, 1, 2, 1]), array([2, 2, 1, 1]), array([2, 2, 2, 2]), array([1, 1, 2, 2])]",[1 1 2 2],1,1,1.5625,0.49607837082461076,2.0,[2 1 3 2 2 1],3,1.8333333333333333,0.6871842709362768,2.0,[3 6 8 6 7 5],3,9,[18 17 20 17 20 17],11,16,5.833333333333333,18.166666666666668,1.5723301886761007,1.3437096247164249,6.75,19.5,"[[0 2 2 3 4 4 3 0]
 [2 0 4 3 2 1 2 2]
 [2 4 0 4 1 4 2 2]
 [3 3 4 0 2 1 3 3]
 [4 2 1 2 0 1 4 4]
 [4 1 4 1 1 0 4 4]
 [3 2 2 3 4 4 0 3]
 [0 2 2 3 4 4 3 0]]",1,5,2.3125,1.4017288432503627,4.0,192,6.0,"[[0.         0.50154024 2.0471514  0.50125025 0.92229663 2.4043634
  2.16336379 0.        ]
 [2.16817333 0.         4.84685306 0.36111034 1.68475655 0.0330364
  0.99099308 2.15360406]
 [1.00436519 5.009734   0.         3.62741455 0.48131783 2.64792157
  0.27865492 0.24769587]
 [0.41527396 0.64104901 5.4204878  0.         0.65569804 0.51393188
  4.46253447 3.41601554]
 [5.97996194 1.56550651 0.87396086 2.71568068 0.         0.34066253
  5.79627813 3.02445771]
 [2.45746236 0.97614975 5.9722491  0.97461278 0.14860492 0.
  0.81837251 2.96777259]
 [2.18687122 0.6293574  0.9604425  0.46843636 5.34938705 4.26837306
  0.         4.48179456]
 [0.         0.99743686 0.98582722 1.74859231 3.14511416 4.63715664
  1.67696525 0.        ]]",0,2,1.8085636580571176,1.799008706166233,2.7787036561522473,0.0,1.714285714285714,29.0,47.909569768890904,20.62385548317662,1.445754051208496
12,"(0, 0, 1, 1, 0, 0)",1,9600,0,baseline_300,S1,I6_M4_N4_K4,6,4,4,4,356,394,538,[ 1  6 11 16],[12 22 32 42],[ 2  8 14 20],[10 14 18 22],16.0,4.47213595499958,19.0,13.0,1,12,2,5,10,6,"[[ 9. 10. 11. 12.]
 [ 9. 10. 11. 12.]
 [ 9. 10. 11. 12.]
 [ 9. 10. 11. 12.]
 [ 9. 10. 11. 12.]
 [ 9. 10. 11. 12.]]",9,1,[62 49 36 23],13,10,"[array([1, 1, 2, 1]), array([2, 2, 1, 1]), array([2, 2, 2, 2]), array([1, 1, 2, 2])]",[1 1 2 2],1,1,1.5625,0.49607837082461076,2.0,[2 1 3 2 2 1],3,1.8333333333333333,0.6871842709362768,2.0,[3 6 8 6 7 5],3,9,[18 17 20 17 20 17],11,16,5.833333333333333,18.166666666666668,1.5723301886761007,1.3437096247164249,6.75,19.5,"[[0 2 2 3 4 4 3 0]
 [2 0 4 3 2 1 2 2]
 [2 4 0 4 1 4 2 2]
 [3 3 4 0 2 1 3 3]
 [4 2 1 2 0 1 4 4]
 [4 1 4 1 1 0 4 4]
 [3 2 2 3 4 4 0 3]
 [0 2 2 3 4 4 3 0]]",1,5,2.3125,1.4017288432503627,4.0,192,6.0,"[[0.         0.50154024 2.0471514  0.50125025 0.92229663 2.4043634
  2.16336379 0.        ]
 [2.16817333 0.         4.84685306 0.36111034 1.68475655 0.0330364
  0.99099308 2.15360406]
 [1.00436519 5.009734   0.         3.62741455 0.48131783 2.64792157
  0.27865492 0.24769587]
 [0.41527396 0.64104901 5.4204878  0.         0.65569804 0.51393188
  4.46253447 3.41601554]
 [5.97996194 1.56550651 0.87396086 2.71568068 0.         0.34066253
  5.79627813 3.02445771]
 [2.45746236 0.97614975 5.9722491  0.97461278 0.14860492 0.
  0.81837251 2.96777259]
 [2.18687122 0.6293574  0.9604425  0.46843636 5.34938705 4.26837306
  0.         4.48179456]
 [0.         0.99743686 0.98582722 1.74859231 3.14511416 4.63715664
  1.67696525 0.        ]]",0,2,1.8085636580571176,1.799008706166233,2.7787036561522473,0.0,1.714285714285714,29.0,47.909569768890904,20.62385548317662,1.4568219184875488
0,"(0, 0, 0, 0, 0, 0)",1,9600,0,baseline_300,S1,I6_M4_N4_K4,6,4,4,4,356,394,394,[ 1  6 11 16],[12 22 32 42],[ 2  8 14 20],[10 14 18 22],16.0,4.47213595499958,19.0,13.0,1,12,2,5,10,6,"[[ 9. 10. 11. 12.]
 [ 9. 10. 11. 12.]
 [ 9. 10. 11. 12.]
 [ 9. 10. 11. 12.]
 [ 9. 10. 11. 12.]
 [ 9. 10. 11. 12.]]",9,1,[62 49 36 23],13,10,"[array([1, 1, 2, 1]), array([2, 2, 1, 1]), array([2, 2, 2, 2]), array([1, 1, 2, 2])]",[1 1 2 2],1,1,1.5625,0.49607837082461076,2.0,[2 1 3 2 2 1],3,1.8333333333333333,0.6871842709362768,2.0,[3 6 8 6 7 5],3,9,[18 17 20 17 20 17],11,16,5.833333333333333,18.166666666666668,1.5723301886761007,1.3437096247164249,6.75,19.5,"[[0 2 2 3 4 4 3 0]
 [2 0 4 3 2 1 2 2]
 [2 4 0 4 1 4 2 2]
 [3 3 4 0 2 1 3 3]
 [4 2 1 2 0 1 4 4]
 [4 1 4 1 1 0 4 4]
 [3 2 2 3 4 4 0 3]
 [0 2 2 3 4 4 3 0]]",1,5,2.3125,1.4017288432503627,4.0,192,6.0,"[[0.         0.50154024 2.0471514  0.50125025 0.92229663 2.4043634
  2.16336379 0.        ]
 [2.16817333 0.         4.84685306 0.36111034 1.68475655 0.0330364
  0.99099308 2.15360406]
 [1.00436519 5.009734   0.         3.62741455 0.48131783 2.64792157
  0.27865492 0.24769587]
 [0.41527396 0.64104901 5.4204878  0.         0.65569804 0.51393188
  4.46253447 3.41601554]
 [5.97996194 1.56550651 0.87396086 2.71568068 0.         0.34066253
  5.79627813 3.02445771]
 [2.45746236 0.97614975 5.9722491  0.97461278 0.14860492 0.
  0.81837251 2.96777259]
 [2.18687122 0.6293574  0.9604425  0.46843636 5.34938705 4.26837306
  0.         4.48179456]
 [0.         0.99743686 0.98582722 1.74859231 3.14511416 4.63715664
  1.67696525 0.        ]]",0,2,1.8085636580571176,1.799008706166233,2.7787036561522473,0.0,1.714285714285714,29.0,47.909569768890904,20.62385548317662,1.4630708694458008
18,"(0, 1, 0, 0, 1, 0)",1,9600,0,baseline_300,S1,I6_M4_N4_K4,6,4,4,4,356,394,538,[ 1  6 11 16],[12 22 32 42],[ 2  8 14 20],[10 14 18 22],16.0,4.47213595499958,19.0,13.0,1,12,2,5,10,6,"[[ 9. 10. 11. 12.]
 [ 9. 10. 11. 12.]
 [ 9. 10. 11. 12.]
 [ 9. 10. 11. 12.]
 [ 9. 10. 11. 12.]
 [ 9. 10. 11. 12.]]",9,1,[62 49 36 23],13,10,"[array([1, 1, 2, 1]), array([2, 2, 1, 1]), array([2, 2, 2, 2]), array([1, 1, 2, 2])]",[1 1 2 2],1,1,1.5625,0.49607837082461076,2.0,[2 1 3 2 2 1],3,1.8333333333333333,0.6871842709362768,2.0,[3 6 8 6 7 5],3,9,[18 17 20 17 20 17],11,16,5.833333333333333,18.166666666666668,1.5723301886761007,1.3437096247164249,6.75,19.5,"[[0 2 2 3 4 4 3 0]
 [2 0 4 3 2 1 2 2]
 [2 4 0 4 1 4 2 2]
 [3 3 4 0 2 1 3 3]
 [4 2 1 2 0 1 4 4]
 [4 1 4 1 1 0 4 4]
 [3 2 2 3 4 4 0 3]
 [0 2 2 3 4 4 3 0]]",1,5,2.3125,1.4017288432503627,4.0,192,6.0,"[[0.         0.50154024 2.0471514  0.50125025 0.92229663 2.4043634
  2.16336379 0.        ]
 [2.16817333 0.         4.84685306 0.36111034 1.68475655 0.0330364
  0.99099308 2.15360406]
 [1.00436519 5.009734   0.         3.62741455 0.48131783 2.64792157
  0.27865492 0.24769587]
 [0.41527396 0.64104901 5.4204878  0.         0.65569804 0.51393188
  4.46253447 3.41601554]
 [5.97996194 1.56550651 0.87396086 2.71568068 0.         0.34066253
  5.79627813 3.02445771]
 [2.45746236 0.97614975 5.9722491  0.97461278 0.14860492 0.
  0.81837251 2.96777259]
 [2.18687122 0.6293574  0.9604425  0.46843636 5.34938705 4.26837306
  0.         4.48179456]
 [0.         0.99743686 0.98582722 1.74859231 3.14511416 4.63715664
  1.67696525 0.        ]]",0,2,1.8085636580571176,1.799008706166233,2.7787036561522473,0.0,1.714285714285714,29.0,47.909569768890904,20.623855483176627,1.4695959091186523
53,"(1, 1, 0, 1, 0, 1)",1,9600,0,baseline_300,S1,I6_M4_N4_K4,6,4,4,4,356,394,682,[ 1  6 11 16],[12 22 32 42],[ 2  8 14 20],[10 14 18 22],16.0,4.47213595499958,19.0,13.0,1,12,2,5,10,6,"[[ 9. 10. 11. 12.]
 [ 9. 10. 11. 12.]
 [ 9. 10. 11. 12.]
 [ 9. 10. 11. 12.]
 [ 9. 10. 11. 12.]
 [ 9. 10. 11. 12.]]",9,1,[62 49 36 23],13,10,"[array([1, 1, 2, 1]), array([2, 2, 1, 1]), array([2, 2, 2, 2]), array([1, 1, 2, 2])]",[1 1 2 2],1,1,1.5625,0.49607837082461076,2.0,[2 1 3 2 2 1],3,1.8333333333333333,0.6871842709362768,2.0,[3 6 8 6 7 5],3,9,[18 17 20 17 20 17],11,16,5.833333333333333,18.166666666666668,1.5723301886761007,1.3437096247164249,6.75,19.5,"[[0 2 2 3 4 4 3 0]
 [2 0 4 3 2 1 2 2]
 [2 4 0 4 1 4 2 2]
 [3 3 4 0 2 1 3 3]
 [4 2 1 2 0 1 4 4]
 [4 1 4 1 1 0 4 4]
 [3 2 2 3 4 4 0 3]
 [0 2 2 3 4 4 3 0]]",1,5,2.3125,1.4017288432503627,4.0,192,6.0,"[[0.         0.50154024 2.0471514  0.50125025 0.92229663 2.4043634
  2.16336379 0.        ]
 [2.16817333 0.         4.84685306 0.36111034 1.68475655 0.0330364
  0.99099308 2.15360406]
 [1.00436519 5.009734   0.         3.62741455 0.48131783 2.64792157
  0.27865492 0.24769587]
 [0.41527396 0.64104901 5.4204878  0.         0.65569804 0.51393188
  4.46253447 3.41601554]
 [5.97996194 1.56550651 0.87396086 2.71568068 0.         0.34066253
  5.79627813 3.02445771]
 [2.45746236 0.97614975 5.9722491  0.97461278 0.14860492 0.
  0.81837251 2.96777259]
 [2.18687122 0.6293574  0.9604425  0.46843636 5.34938705 4.26837306
  0.         4.48179456]
 [0.         0.99743686 0.98582722 1.74859231 3.14511416 4.63715664
  1.67696525 0.        ]]",0,2,1.8085636580571176,1.799008706166233,2.7787036561522473,0.0,1.714285714285714,29.0,47.909569768890904,20.623855483176627,1.5723371505737305
42,"(1, 0, 1, 0, 1, 0)",1,9600,0,baseline_300,S1,I6_M4_N4_K4,6,4,4,4,356,394,682,[ 1  6 11 16],[12 22 32 42],[ 2  8 14 20],[10 14 18 22],16.0,4.47213595499958,19.0,13.0,1,12,2,5,10,6,"[[ 9. 10. 11. 12.]
 [ 9. 10. 11. 12.]
 [ 9. 10. 11. 12.]
 [ 9. 10. 11. 12.]
 [ 9. 10. 11. 12.]
 [ 9. 10. 11. 12.]]",9,1,[62 49 36 23],13,10,"[array([1, 1, 2, 1]), array([2, 2, 1, 1]), array([2, 2, 2, 2]), array([1, 1, 2, 2])]",[1 1 2 2],1,1,1.5625,0.49607837082461076,2.0,[2 1 3 2 2 1],3,1.8333333333333333,0.6871842709362768,2.0,[3 6 8 6 7 5],3,9,[18 17 20 17 20 17],11,16,5.833333333333333,18.166666666666668,1.5723301886761007,1.3437096247164249,6.75,19.5,"[[0 2 2 3 4 4 3 0]
 [2 0 4 3 2 1 2 2]
 [2 4 0 4 1 4 2 2]
 [3 3 4 0 2 1 3 3]
 [4 2 1 2 0 1 4 4]
 [4 1 4 1 1 0 4 4]
 [3 2 2 3 4 4 0 3]
 [0 2 2 3 4 4 3 0]]",1,5,2.3125,1.4017288432503627,4.0,192,6.0,"[[0.         0.50154024 2.0471514  0.50125025 0.92229663 2.4043634
  2.16336379 0.        ]
 [2.16817333 0.         4.84685306 0.36111034 1.68475655 0.0330364
  0.99099308 2.15360406]
 [1.00436519 5.009734   0.         3.62741455 0.48131783 2.64792157
  0.27865492 0.24769587]
 [0.41527396 0.64104901 5.4204878  0.         0.65569804 0.51393188
  4.46253447 3.41601554]
 [5.97996194 1.56550651 0.87396086 2.71568068 0.         0.34066253
  5.79627813 3.02445771]
 [2.45746236 0.97614975 5.9722491  0.97461278 0.14860492 0.
  0.81837251 2.96777259]
 [2.18687122 0.6293574  0.9604425  0.46843636 5.34938705 4.26837306
  0.         4.48179456]
 [0.         0.99743686 0.98582722 1.74859231 3.14511416 4.63715664
  1.67696525 0.        ]]",0,2,1.8085636580571176,1.799008706166233,2.7787036561522473,0.0,1.714285714285714,29.0,47.909569768890904,20.62385548317662,1.605086088180542
31,"(0, 1, 1, 1, 1, 1)",1,9600,0,baseline_300,S1,I6_M4_N4_K4,6,4,4,4,356,394,682,[ 1  6 11 16],[12 22 32 42],[ 2  8 14 20],[10 14 18 22],16.0,4.47213595499958,19.0,13.0,1,12,2,5,10,6,"[[ 9. 10. 11. 12.]
 [ 9. 10. 11. 12.]
 [ 9. 10. 11. 12.]
 [ 9. 10. 11. 12.]
 [ 9. 10. 11. 12.]
 [ 9. 10. 11. 12.]]",9,1,[62 49 36 23],13,10,"[array([1, 1, 2, 1]), array([2, 2, 1, 1]), array([2, 2, 2, 2]), array([1, 1, 2, 2])]",[1 1 2 2],1,1,1.5625,0.49607837082461076,2.0,[2 1 3 2 2 1],3,1.8333333333333333,0.6871842709362768,2.0,[3 6 8 6 7 5],3,9,[18 17 20 17 20 17],11,16,5.833333333333333,18.166666666666668,1.5723301886761007,1.3437096247164249,6.75,19.5,"[[0 2 2 3 4 4 3 0]
 [2 0 4 3 2 1 2 2]
 [2 4 0 4 1 4 2 2]
 [3 3 4 0 2 1 3 3]
 [4 2 1 2 0 1 4 4]
 [4 1 4 1 1 0 4 4]
 [3 2 2 3 4 4 0 3]
 [0 2 2 3 4 4 3 0]]",1,5,2.3125,1.4017288432503627,4.0,192,6.0,"[[0.         0.50154024 2.0471514  0.50125025 0.92229663 2.4043634
  2.16336379 0.        ]
 [2.16817333 0.         4.84685306 0.36111034 1.68475655 0.0330364
  0.99099308 2.15360406]
 [1.00436519 5.009734   0.         3.62741455 0.48131783 2.64792157
  0.27865492 0.24769587]
 [0.41527396 0.64104901 5.4204878  0.         0.65569804 0.51393188
  4.46253447 3.41601554]
 [5.97996194 1.56550651 0.87396086 2.71568068 0.         0.34066253
  5.79627813 3.02445771]
 [2.45746236 0.97614975 5.9722491  0.97461278 0.14860492 0.
  0.81837251 2.96777259]
 [2.18687122 0.6293574  0.9604425  0.46843636 5.34938705 4.26837306
  0.         4.48179456]
 [0.         0.99743686 0.98582722 1.74859231 3.14511416 4.63715664
  1.67696525 0.        ]]",0,2,1.8085636580571176,1.799008706166233,2.7787036561522473,0.0,1.714285714285714,29.0,47.909569768890904,20.62385548317662,1.6073241233825684
1,"(0, 0, 0, 0, 0, 1)",1,9600,0,baseline_300,S1,I6_M4_N4_K4,6,4,4,4,356,394,394,[ 1  6 11 16],[12 22 32 42],[ 2  8 14 20],[10 14 18 22],16.0,4.47213595499958,19.0,13.0,1,12,2,5,10,6,"[[ 9. 10. 11. 12.]
 [ 9. 10. 11. 12.]
 [ 9. 10. 11. 12.]
 [ 9. 10. 11. 12.]
 [ 9. 10. 11. 12.]
 [ 9. 10. 11. 12.]]",9,1,[62 49 36 23],13,10,"[array([1, 1, 2, 1]), array([2, 2, 1, 1]), array([2, 2, 2, 2]), array([1, 1, 2, 2])]",[1 1 2 2],1,1,1.5625,0.49607837082461076,2.0,[2 1 3 2 2 1],3,1.8333333333333333,0.6871842709362768,2.0,[3 6 8 6 7 5],3,9,[18 17 20 17 20 17],11,16,5.833333333333333,18.166666666666668,1.5723301886761007,1.3437096247164249,6.75,19.5,"[[0 2 2 3 4 4 3 0]
 [2 0 4 3 2 1 2 2]
 [2 4 0 4 1 4 2 2]
 [3 3 4 0 2 1 3 3]
 [4 2 1 2 0 1 4 4]
 [4 1 4 1 1 0 4 4]
 [3 2 2 3 4 4 0 3]
 [0 2 2 3 4 4 3 0]]",1,5,2.3125,1.4017288432503627,4.0,192,6.0,"[[0.         0.50154024 2.0471514  0.50125025 0.92229663 2.4043634
  2.16336379 0.        ]
 [2.16817333 0.         4.84685306 0.36111034 1.68475655 0.0330364
  0.99099308 2.15360406]
 [1.00436519 5.009734   0.         3.62741455 0.48131783 2.64792157
  0.27865492 0.24769587]
 [0.41527396 0.64104901 5.4204878  0.         0.65569804 0.51393188
  4.46253447 3.41601554]
 [5.97996194 1.56550651 0.87396086 2.71568068 0.         0.34066253
  5.79627813 3.02445771]
 [2.45746236 0.97614975 5.9722491  0.97461278 0.14860492 0.
  0.81837251 2.96777259]
 [2.18687122 0.6293574  0.9604425  0.46843636 5.34938705 4.26837306
  0.         4.48179456]
 [0.         0.99743686 0.98582722 1.74859231 3.14511416 4.63715664
  1.67696525 0.        ]]",0,2,1.8085636580571176,1.799008706166233,2.7787036561522473,0.0,1.714285714285714,29.0,47.909569768890904,20.62385548317662,1.6212501525878906
35,"(1, 0, 0, 0, 1, 1)",1,9600,0,baseline_300,S1,I6_M4_N4_K4,6,4,4,4,356,394,538,[ 1  6 11 16],[12 22 32 42],[ 2  8 14 20],[10 14 18 22],16.0,4.47213595499958,19.0,13.0,1,12,2,5,10,6,"[[ 9. 10. 11. 12.]
 [ 9. 10. 11. 12.]
 [ 9. 10. 11. 12.]
 [ 9. 10. 11. 12.]
 [ 9. 10. 11. 12.]
 [ 9. 10. 11. 12.]]",9,1,[62 49 36 23],13,10,"[array([1, 1, 2, 1]), array([2, 2, 1, 1]), array([2, 2, 2, 2]), array([1, 1, 2, 2])]",[1 1 2 2],1,1,1.5625,0.49607837082461076,2.0,[2 1 3 2 2 1],3,1.8333333333333333,0.6871842709362768,2.0,[3 6 8 6 7 5],3,9,[18 17 20 17 20 17],11,16,5.833333333333333,18.166666666666668,1.5723301886761007,1.3437096247164249,6.75,19.5,"[[0 2 2 3 4 4 3 0]
 [2 0 4 3 2 1 2 2]
 [2 4 0 4 1 4 2 2]
 [3 3 4 0 2 1 3 3]
 [4 2 1 2 0 1 4 4]
 [4 1 4 1 1 0 4 4]
 [3 2 2 3 4 4 0 3]
 [0 2 2 3 4 4 3 0]]",1,5,2.3125,1.4017288432503627,4.0,192,6.0,"[[0.         0.50154024 2.0471514  0.50125025 0.92229663 2.4043634
  2.16336379 0.        ]
 [2.16817333 0.         4.84685306 0.36111034 1.68475655 0.0330364
  0.99099308 2.15360406]
 [1.00436519 5.009734   0.         3.62741455 0.48131783 2.64792157
  0.27865492 0.24769587]
 [0.41527396 0.64104901 5.4204878  0.         0.65569804 0.51393188
  4.46253447 3.41601554]
 [5.97996194 1.56550651 0.87396086 2.71568068 0.         0.34066253
  5.79627813 3.02445771]
 [2.45746236 0.97614975 5.9722491  0.97461278 0.14860492 0.
  0.81837251 2.96777259]
 [2.18687122 0.6293574  0.9604425  0.46843636 5.34938705 4.26837306
  0.         4.48179456]
 [0.         0.99743686 0.98582722 1.74859231 3.14511416 4.63715664
  1.67696525 0.        ]]",0,2,1.8085636580571176,1.799008706166233,2.7787036561522473,0.0,1.714285714285714,29.0,47.909569768890904,20.62385548317662,1.6476857662200928
2,"(0, 0, 0, 0, 1, 0)",1,9600,0,baseline_300,S1,I6_M4_N4_K4,6,4,4,4,356,394,394,[ 1  6 11 16],[12 22 32 42],[ 2  8 14 20],[10 14 18 22],16.0,4.47213595499958,19.0,13.0,1,12,2,5,10,6,"[[ 9. 10. 11. 12.]
 [ 9. 10. 11. 12.]
 [ 9. 10. 11. 12.]
 [ 9. 10. 11. 12.]
 [ 9. 10. 11. 12.]
 [ 9. 10. 11. 12.]]",9,1,[62 49 36 23],13,10,"[array([1, 1, 2, 1]), array([2, 2, 1, 1]), array([2, 2, 2, 2]), array([1, 1, 2, 2])]",[1 1 2 2],1,1,1.5625,0.49607837082461076,2.0,[2 1 3 2 2 1],3,1.8333333333333333,0.6871842709362768,2.0,[3 6 8 6 7 5],3,9,[18 17 20 17 20 17],11,16,5.833333333333333,18.166666666666668,1.5723301886761007,1.3437096247164249,6.75,19.5,"[[0 2 2 3 4 4 3 0]
 [2 0 4 3 2 1 2 2]
 [2 4 0 4 1 4 2 2]
 [3 3 4 0 2 1 3 3]
 [4 2 1 2 0 1 4 4]
 [4 1 4 1 1 0 4 4]
 [3 2 2 3 4 4 0 3]
 [0 2 2 3 4 4 3 0]]",1,5,2.3125,1.4017288432503627,4.0,192,6.0,"[[0.         0.50154024 2.0471514  0.50125025 0.92229663 2.4043634
  2.16336379 0.        ]
 [2.16817333 0.         4.84685306 0.36111034 1.68475655 0.0330364
  0.99099308 2.15360406]
 [1.00436519 5.009734   0.         3.62741455 0.48131783 2.64792157
  0.27865492 0.24769587]
 [0.41527396 0.64104901 5.4204878  0.         0.65569804 0.51393188
  4.46253447 3.41601554]
 [5.97996194 1.56550651 0.87396086 2.71568068 0.         0.34066253
  5.79627813 3.02445771]
 [2.45746236 0.97614975 5.9722491  0.97461278 0.14860492 0.
  0.81837251 2.96777259]
 [2.18687122 0.6293574  0.9604425  0.46843636 5.34938705 4.26837306
  0.         4.48179456]
 [0.         0.99743686 0.98582722 1.74859231 3.14511416 4.63715664
  1.67696525 0.        ]]",0,2,1.8085636580571176,1.799008706166233,2.7787036561522473,0.0,1.714285714285714,29.0,47.909569768890904,20.62385548317662,1.701554298400879
44,"(1, 0, 1, 1, 0, 0)",1,9600,0,baseline_300,S1,I6_M4_N4_K4,6,4,4,4,356,394,682,[ 1  6 11 16],[12 22 32 42],[ 2  8 14 20],[10 14 18 22],16.0,4.47213595499958,19.0,13.0,1,12,2,5,10,6,"[[ 9. 10. 11. 12.]
 [ 9. 10. 11. 12.]
 [ 9. 10. 11. 12.]
 [ 9. 10. 11. 12.]
 [ 9. 10. 11. 12.]
 [ 9. 10. 11. 12.]]",9,1,[62 49 36 23],13,10,"[array([1, 1, 2, 1]), array([2, 2, 1, 1]), array([2, 2, 2, 2]), array([1, 1, 2, 2])]",[1 1 2 2],1,1,1.5625,0.49607837082461076,2.0,[2 1 3 2 2 1],3,1.8333333333333333,0.6871842709362768,2.0,[3 6 8 6 7 5],3,9,[18 17 20 17 20 17],11,16,5.833333333333333,18.166666666666668,1.5723301886761007,1.3437096247164249,6.75,19.5,"[[0 2 2 3 4 4 3 0]
 [2 0 4 3 2 1 2 2]
 [2 4 0 4 1 4 2 2]
 [3 3 4 0 2 1 3 3]
 [4 2 1 2 0 1 4 4]
 [4 1 4 1 1 0 4 4]
 [3 2 2 3 4 4 0 3]
 [0 2 2 3 4 4 3 0]]",1,5,2.3125,1.4017288432503627,4.0,192,6.0,"[[0.         0.50154024 2.0471514  0.50125025 0.92229663 2.4043634
  2.16336379 0.        ]
 [2.16817333 0.         4.84685306 0.36111034 1.68475655 0.0330364
  0.99099308 2.15360406]
 [1.00436519 5.009734   0.         3.62741455 0.48131783 2.64792157
  0.27865492 0.24769587]
 [0.41527396 0.64104901 5.4204878  0.         0.65569804 0.51393188
  4.46253447 3.41601554]
 [5.97996194 1.56550651 0.87396086 2.71568068 0.         0.34066253
  5.79627813 3.02445771]
 [2.45746236 0.97614975 5.9722491  0.97461278 0.14860492 0.
  0.81837251 2.96777259]
 [2.18687122 0.6293574  0.9604425  0.46843636 5.34938705 4.26837306
  0.         4.48179456]
 [0.         0.99743686 0.98582722 1.74859231 3.14511416 4.63715664
  1.67696525 0.        ]]",0,2,1.8085636580571176,1.799008706166233,2.7787036561522473,0.0,1.714285714285714,29.0,47.909569768890904,20.62385548317662,1.706650733947754
61,"(1, 1, 1, 1, 0, 1)",1,9600,0,baseline_300,S1,I6_M4_N4_K4,6,4,4,4,356,394,826,[ 1  6 11 16],[12 22 32 42],[ 2  8 14 20],[10 14 18 22],16.0,4.47213595499958,19.0,13.0,1,12,2,5,10,6,"[[ 9. 10. 11. 12.]
 [ 9. 10. 11. 12.]
 [ 9. 10. 11. 12.]
 [ 9. 10. 11. 12.]
 [ 9. 10. 11. 12.]
 [ 9. 10. 11. 12.]]",9,1,[62 49 36 23],13,10,"[array([1, 1, 2, 1]), array([2, 2, 1, 1]), array([2, 2, 2, 2]), array([1, 1, 2, 2])]",[1 1 2 2],1,1,1.5625,0.49607837082461076,2.0,[2 1 3 2 2 1],3,1.8333333333333333,0.6871842709362768,2.0,[3 6 8 6 7 5],3,9,[18 17 20 17 20 17],11,16,5.833333333333333,18.166666666666668,1.5723301886761007,1.3437096247164249,6.75,19.5,"[[0 2 2 3 4 4 3 0]
 [2 0 4 3 2 1 2 2]
 [2 4 0 4 1 4 2 2]
 [3 3 4 0 2 1 3 3]
 [4 2 1 2 0 1 4 4]
 [4 1 4 1 1 0 4 4]
 [3 2 2 3 4 4 0 3]
 [0 2 2 3 4 4 3 0]]",1,5,2.3125,1.4017288432503627,4.0,192,6.0,"[[0.         0.50154024 2.0471514  0.50125025 0.92229663 2.4043634
  2.16336379 0.        ]
 [2.16817333 0.         4.84685306 0.36111034 1.68475655 0.0330364
  0.99099308 2.15360406]
 [1.00436519 5.009734   0.         3.62741455 0.48131783 2.64792157
  0.27865492 0.24769587]
 [0.41527396 0.64104901 5.4204878  0.         0.65569804 0.51393188
  4.46253447 3.41601554]
 [5.97996194 1.56550651 0.87396086 2.71568068 0.         0.34066253
  5.79627813 3.02445771]
 [2.45746236 0.97614975 5.9722491  0.97461278 0.14860492 0.
  0.81837251 2.96777259]
 [2.18687122 0.6293574  0.9604425  0.46843636 5.34938705 4.26837306
  0.         4.48179456]
 [0.         0.99743686 0.98582722 1.74859231 3.14511416 4.63715664
  1.67696525 0.        ]]",0,2,1.8085636580571176,1.799008706166233,2.7787036561522473,0.0,1.714285714285714,29.0,47.909569768890904,20.623855483176627,1.7176737785339355
